"","Date","Company"
"8039",2015-04-01,"Royal Mail"
"8040",2015-04-01,"Intu Properties"
"8041",2015-04-01,"Dixons Carphone"
"8042",2015-04-01,"Capita"
"8043",2015-04-01,"Travis Perkins"
"8044",2015-04-01,"Sports Direct International"
"8045",2015-04-01,"Aberdeen Asset Management"
"8046",2015-04-01,"Hikma Pharmaceuticals"
"8047",2015-04-01,"Smiths Group"
"8048",2015-04-01,"BG Group"
"8049",2015-04-01,"Meggitt"
"8050",2015-04-01,"Morrison (Wm) Supermarkets"
"8051",2015-04-01,"G4S"
"8052",2015-04-01,"Weir Group"
"8053",2015-04-01,"Aggreko"
"8054",2015-04-01,"Friends Life Group"
"8055",2015-03-01,"3i"
"8056",2015-03-01,"Abrdn"
"8057",2015-03-01,"Admiral Group"
"8058",2015-03-01,"Anglo American plc"
"8059",2015-03-01,"Antofagasta"
"8060",2015-03-01,"Ashtead Group"
"8061",2015-03-01,"Associated British Foods"
"8062",2015-03-01,"AstraZeneca"
"8063",2015-03-01,"Aveva"
"8064",2015-03-01,"Aviva"
"8065",2015-03-01,"B&M"
"8066",2015-03-01,"BAE Systems"
"8067",2015-03-01,"Barclays"
"8068",2015-03-01,"Barratt Developments"
"8069",2015-03-01,"BHP"
"8070",2015-03-01,"BP"
"8071",2015-03-01,"British American Tobacco"
"8072",2015-03-01,"British Land"
"8073",2015-03-01,"BT Group"
"8074",2015-03-01,"Bunzl"
"8075",2015-03-01,"Burberry"
"8076",2015-03-01,"Compass Group"
"8077",2015-03-01,"CRH plc"
"8078",2015-03-01,"Croda International"
"8079",2015-03-01,"Diageo"
"8080",2015-03-01,"Entain"
"8081",2015-03-01,"Experian"
"8082",2015-03-01,"Ferguson plc"
"8083",2015-03-01,"Flutter Entertainment"
"8084",2015-03-01,"GlaxoSmithKline"
"8085",2015-03-01,"Glencore"
"8086",2015-03-01,"Hargreaves Lansdown"
"8087",2015-03-01,"HSBC"
"8088",2015-03-01,"IHG Hotels & Resorts"
"8089",2015-03-01,"Imperial Brands"
"8090",2015-03-01,"International Airlines Group"
"8091",2015-03-01,"Intertek"
"8092",2015-03-01,"JD Sports"
"8093",2015-03-01,"Johnson Matthey"
"8094",2015-03-01,"Land Securities"
"8095",2015-03-01,"Legal & General"
"8096",2015-03-01,"Lloyds Banking Group"
"8097",2015-03-01,"London Stock Exchange Group"
"8098",2015-03-01,"M&G"
"8099",2015-03-01,"Mondi"
"8100",2015-03-01,"Morrisons"
"8101",2015-03-01,"National Grid plc"
"8102",2015-03-01,"NatWest Group"
"8103",2015-03-01,"Next plc"
"8104",2015-03-01,"Pearson plc"
"8105",2015-03-01,"Persimmon plc"
"8106",2015-03-01,"Phoenix Group"
"8107",2015-03-01,"Prudential plc"
"8108",2015-03-01,"Reckitt"
"8109",2015-03-01,"RELX"
"8110",2015-03-01,"Rio Tinto"
"8111",2015-03-01,"Royal Dutch Shell"
"8112",2015-03-01,"Sage Group"
"8113",2015-03-01,"Sainsbury's"
"8114",2015-03-01,"Schroders"
"8115",2015-03-01,"Severn Trent"
"8116",2015-03-01,"DS Smith"
"8117",2015-03-01,"Smith & Nephew"
"8118",2015-03-01,"Smurfit Kappa"
"8119",2015-03-01,"SSE plc"
"8120",2015-03-01,"Standard Chartered"
"8121",2015-03-01,"St. James's Place plc"
"8122",2015-03-01,"Taylor Wimpey"
"8123",2015-03-01,"Tesco"
"8124",2015-03-01,"Unilever"
"8125",2015-03-01,"United Utilities"
"8126",2015-03-01,"Vodafone Group"
"8127",2015-03-01,"Whitbread"
"8128",2015-03-01,"WPP plc"
"8129",2015-03-01,"RSA Insurance Group"
"8130",2015-03-01,"ITV"
"8131",2015-03-01,"Carnival"
"8132",2015-03-01,"Centrica"
"8133",2015-03-01,"Corporate Event – deleted following continued"
"8134",2015-03-01,"TUI AG"
"8135",2015-03-01,"Kingfisher"
"8136",2015-03-01,"Fresnillo"
"8137",2015-03-01,"Direct Line Insurance Group"
"8138",2015-03-01,"Micro Focus International"
"8139",2015-03-01,"Marks and Spencer Group"
"8140",2015-03-01,"Easyjet"
"8141",2015-03-01,"Wood Group (John)"
"8142",2015-03-01,"Randgold Resoruces"
"8143",2015-03-01,"Shire"
"8144",2015-03-01,"Old Mutual"
"8145",2015-03-01,"Mediclinic International"
"8146",2015-03-01,"GKN"
"8147",2015-03-01,"Hammerson"
"8148",2015-03-01,"Babcock International Group"
"8149",2015-03-01,"Royal Mail"
"8150",2015-03-01,"Intu Properties"
"8151",2015-03-01,"Dixons Carphone"
"8152",2015-03-01,"Capita"
"8153",2015-03-01,"Travis Perkins"
"8154",2015-03-01,"Sports Direct International"
"8155",2015-03-01,"Aberdeen Asset Management"
"8156",2015-03-01,"Smiths Group"
"8157",2015-03-01,"BG Group"
"8158",2015-03-01,"Meggitt"
"8159",2015-03-01,"Morrison (Wm) Supermarkets"
"8160",2015-03-01,"G4S"
"8161",2015-03-01,"Weir Group"
"8162",2015-03-01,"Aggreko"
"8163",2015-03-01,"Friends Life Group"
"8164",2015-03-01,"Tullow Oil"
"8165",2015-02-01,"3i"
"8166",2015-02-01,"Abrdn"
"8167",2015-02-01,"Admiral Group"
"8168",2015-02-01,"Anglo American plc"
"8169",2015-02-01,"Antofagasta"
"8170",2015-02-01,"Ashtead Group"
"8171",2015-02-01,"Associated British Foods"
"8172",2015-02-01,"AstraZeneca"
"8173",2015-02-01,"Aveva"
"8174",2015-02-01,"Aviva"
"8175",2015-02-01,"B&M"
"8176",2015-02-01,"BAE Systems"
"8177",2015-02-01,"Barclays"
"8178",2015-02-01,"Barratt Developments"
"8179",2015-02-01,"BHP"
"8180",2015-02-01,"BP"
"8181",2015-02-01,"British American Tobacco"
"8182",2015-02-01,"British Land"
"8183",2015-02-01,"BT Group"
"8184",2015-02-01,"Bunzl"
"8185",2015-02-01,"Burberry"
"8186",2015-02-01,"Compass Group"
"8187",2015-02-01,"CRH plc"
"8188",2015-02-01,"Croda International"
"8189",2015-02-01,"Diageo"
"8190",2015-02-01,"Entain"
"8191",2015-02-01,"Experian"
"8192",2015-02-01,"Ferguson plc"
"8193",2015-02-01,"Flutter Entertainment"
"8194",2015-02-01,"GlaxoSmithKline"
"8195",2015-02-01,"Glencore"
"8196",2015-02-01,"Hargreaves Lansdown"
"8197",2015-02-01,"HSBC"
"8198",2015-02-01,"IHG Hotels & Resorts"
"8199",2015-02-01,"Imperial Brands"
"8200",2015-02-01,"International Airlines Group"
"8201",2015-02-01,"Intertek"
"8202",2015-02-01,"JD Sports"
"8203",2015-02-01,"Johnson Matthey"
"8204",2015-02-01,"Land Securities"
"8205",2015-02-01,"Legal & General"
"8206",2015-02-01,"Lloyds Banking Group"
"8207",2015-02-01,"London Stock Exchange Group"
"8208",2015-02-01,"M&G"
"8209",2015-02-01,"Mondi"
"8210",2015-02-01,"Morrisons"
"8211",2015-02-01,"National Grid plc"
"8212",2015-02-01,"NatWest Group"
"8213",2015-02-01,"Next plc"
"8214",2015-02-01,"Pearson plc"
"8215",2015-02-01,"Persimmon plc"
"8216",2015-02-01,"Phoenix Group"
"8217",2015-02-01,"Prudential plc"
"8218",2015-02-01,"Reckitt"
"8219",2015-02-01,"RELX"
"8220",2015-02-01,"Rio Tinto"
"8221",2015-02-01,"Royal Dutch Shell"
"8222",2015-02-01,"Sage Group"
"8223",2015-02-01,"Sainsbury's"
"8224",2015-02-01,"Schroders"
"8225",2015-02-01,"Severn Trent"
"8226",2015-02-01,"DS Smith"
"8227",2015-02-01,"Smith & Nephew"
"8228",2015-02-01,"Smurfit Kappa"
"8229",2015-02-01,"SSE plc"
"8230",2015-02-01,"Standard Chartered"
"8231",2015-02-01,"St. James's Place plc"
"8232",2015-02-01,"Taylor Wimpey"
"8233",2015-02-01,"Tesco"
"8234",2015-02-01,"Unilever"
"8235",2015-02-01,"United Utilities"
"8236",2015-02-01,"Vodafone Group"
"8237",2015-02-01,"Whitbread"
"8238",2015-02-01,"WPP plc"
"8239",2015-02-01,"RSA Insurance Group"
"8240",2015-02-01,"ITV"
"8241",2015-02-01,"Carnival"
"8242",2015-02-01,"Centrica"
"8243",2015-02-01,"Corporate Event – deleted following continued"
"8244",2015-02-01,"TUI AG"
"8245",2015-02-01,"Kingfisher"
"8246",2015-02-01,"Fresnillo"
"8247",2015-02-01,"Direct Line Insurance Group"
"8248",2015-02-01,"Micro Focus International"
"8249",2015-02-01,"Marks and Spencer Group"
"8250",2015-02-01,"Easyjet"
"8251",2015-02-01,"Wood Group (John)"
"8252",2015-02-01,"Randgold Resoruces"
"8253",2015-02-01,"Shire"
"8254",2015-02-01,"Old Mutual"
"8255",2015-02-01,"Mediclinic International"
"8256",2015-02-01,"GKN"
"8257",2015-02-01,"Hammerson"
"8258",2015-02-01,"Babcock International Group"
"8259",2015-02-01,"Royal Mail"
"8260",2015-02-01,"Intu Properties"
"8261",2015-02-01,"Dixons Carphone"
"8262",2015-02-01,"Capita"
"8263",2015-02-01,"Travis Perkins"
"8264",2015-02-01,"Sports Direct International"
"8265",2015-02-01,"Aberdeen Asset Management"
"8266",2015-02-01,"Smiths Group"
"8267",2015-02-01,"BG Group"
"8268",2015-02-01,"Meggitt"
"8269",2015-02-01,"Morrison (Wm) Supermarkets"
"8270",2015-02-01,"G4S"
"8271",2015-02-01,"Weir Group"
"8272",2015-02-01,"Aggreko"
"8273",2015-02-01,"Friends Life Group"
"8274",2015-02-01,"Tullow Oil"
"8275",2015-01-01,"3i"
"8276",2015-01-01,"Abrdn"
"8277",2015-01-01,"Admiral Group"
"8278",2015-01-01,"Anglo American plc"
"8279",2015-01-01,"Antofagasta"
"8280",2015-01-01,"Ashtead Group"
"8281",2015-01-01,"Associated British Foods"
"8282",2015-01-01,"AstraZeneca"
"8283",2015-01-01,"Aveva"
"8284",2015-01-01,"Aviva"
"8285",2015-01-01,"B&M"
"8286",2015-01-01,"BAE Systems"
"8287",2015-01-01,"Barclays"
"8288",2015-01-01,"Barratt Developments"
"8289",2015-01-01,"BHP"
"8290",2015-01-01,"BP"
"8291",2015-01-01,"British American Tobacco"
"8292",2015-01-01,"British Land"
"8293",2015-01-01,"BT Group"
"8294",2015-01-01,"Bunzl"
"8295",2015-01-01,"Burberry"
"8296",2015-01-01,"Compass Group"
"8297",2015-01-01,"CRH plc"
"8298",2015-01-01,"Croda International"
"8299",2015-01-01,"Diageo"
"8300",2015-01-01,"Entain"
"8301",2015-01-01,"Experian"
"8302",2015-01-01,"Ferguson plc"
"8303",2015-01-01,"Flutter Entertainment"
"8304",2015-01-01,"GlaxoSmithKline"
"8305",2015-01-01,"Glencore"
"8306",2015-01-01,"Hargreaves Lansdown"
"8307",2015-01-01,"HSBC"
"8308",2015-01-01,"IHG Hotels & Resorts"
"8309",2015-01-01,"Imperial Brands"
"8310",2015-01-01,"International Airlines Group"
"8311",2015-01-01,"Intertek"
"8312",2015-01-01,"JD Sports"
"8313",2015-01-01,"Johnson Matthey"
"8314",2015-01-01,"Land Securities"
"8315",2015-01-01,"Legal & General"
"8316",2015-01-01,"Lloyds Banking Group"
"8317",2015-01-01,"London Stock Exchange Group"
"8318",2015-01-01,"M&G"
"8319",2015-01-01,"Mondi"
"8320",2015-01-01,"Morrisons"
"8321",2015-01-01,"National Grid plc"
"8322",2015-01-01,"NatWest Group"
"8323",2015-01-01,"Next plc"
"8324",2015-01-01,"Pearson plc"
"8325",2015-01-01,"Persimmon plc"
"8326",2015-01-01,"Phoenix Group"
"8327",2015-01-01,"Prudential plc"
"8328",2015-01-01,"Reckitt"
"8329",2015-01-01,"RELX"
"8330",2015-01-01,"Rio Tinto"
"8331",2015-01-01,"Royal Dutch Shell"
"8332",2015-01-01,"Sage Group"
"8333",2015-01-01,"Sainsbury's"
"8334",2015-01-01,"Schroders"
"8335",2015-01-01,"Severn Trent"
"8336",2015-01-01,"DS Smith"
"8337",2015-01-01,"Smith & Nephew"
"8338",2015-01-01,"Smurfit Kappa"
"8339",2015-01-01,"SSE plc"
"8340",2015-01-01,"Standard Chartered"
"8341",2015-01-01,"St. James's Place plc"
"8342",2015-01-01,"Taylor Wimpey"
"8343",2015-01-01,"Tesco"
"8344",2015-01-01,"Unilever"
"8345",2015-01-01,"United Utilities"
"8346",2015-01-01,"Vodafone Group"
"8347",2015-01-01,"Whitbread"
"8348",2015-01-01,"WPP plc"
"8349",2015-01-01,"RSA Insurance Group"
"8350",2015-01-01,"ITV"
"8351",2015-01-01,"Carnival"
"8352",2015-01-01,"Centrica"
"8353",2015-01-01,"Corporate Event – deleted following continued"
"8354",2015-01-01,"TUI AG"
"8355",2015-01-01,"Kingfisher"
"8356",2015-01-01,"Fresnillo"
"8357",2015-01-01,"Direct Line Insurance Group"
"8358",2015-01-01,"Micro Focus International"
"8359",2015-01-01,"Marks and Spencer Group"
"8360",2015-01-01,"Easyjet"
"8361",2015-01-01,"Wood Group (John)"
"8362",2015-01-01,"Randgold Resoruces"
"8363",2015-01-01,"Shire"
"8364",2015-01-01,"Old Mutual"
"8365",2015-01-01,"Mediclinic International"
"8366",2015-01-01,"GKN"
"8367",2015-01-01,"Hammerson"
"8368",2015-01-01,"Babcock International Group"
"8369",2015-01-01,"Royal Mail"
"8370",2015-01-01,"Intu Properties"
"8371",2015-01-01,"Dixons Carphone"
"8372",2015-01-01,"Capita"
"8373",2015-01-01,"Travis Perkins"
"8374",2015-01-01,"Sports Direct International"
"8375",2015-01-01,"Aberdeen Asset Management"
"8376",2015-01-01,"Smiths Group"
"8377",2015-01-01,"BG Group"
"8378",2015-01-01,"Meggitt"
"8379",2015-01-01,"Morrison (Wm) Supermarkets"
"8380",2015-01-01,"G4S"
"8381",2015-01-01,"Weir Group"
"8382",2015-01-01,"Aggreko"
"8383",2015-01-01,"Friends Life Group"
"8384",2015-01-01,"Tullow Oil"
"8385",2014-12-01,"3i"
"8386",2014-12-01,"Abrdn"
"8387",2014-12-01,"Admiral Group"
"8388",2014-12-01,"Anglo American plc"
"8389",2014-12-01,"Antofagasta"
"8390",2014-12-01,"Ashtead Group"
"8391",2014-12-01,"Associated British Foods"
"8392",2014-12-01,"AstraZeneca"
"8393",2014-12-01,"Aveva"
"8394",2014-12-01,"Aviva"
"8395",2014-12-01,"B&M"
"8396",2014-12-01,"BAE Systems"
"8397",2014-12-01,"Barclays"
"8398",2014-12-01,"BHP"
"8399",2014-12-01,"BP"
"8400",2014-12-01,"British American Tobacco"
"8401",2014-12-01,"British Land"
"8402",2014-12-01,"BT Group"
"8403",2014-12-01,"Bunzl"
"8404",2014-12-01,"Burberry"
"8405",2014-12-01,"Compass Group"
"8406",2014-12-01,"CRH plc"
"8407",2014-12-01,"Croda International"
"8408",2014-12-01,"Diageo"
"8409",2014-12-01,"Entain"
"8410",2014-12-01,"Experian"
"8411",2014-12-01,"Ferguson plc"
"8412",2014-12-01,"Flutter Entertainment"
"8413",2014-12-01,"GlaxoSmithKline"
"8414",2014-12-01,"Glencore"
"8415",2014-12-01,"Hargreaves Lansdown"
"8416",2014-12-01,"HSBC"
"8417",2014-12-01,"IHG Hotels & Resorts"
"8418",2014-12-01,"Imperial Brands"
"8419",2014-12-01,"International Airlines Group"
"8420",2014-12-01,"Intertek"
"8421",2014-12-01,"JD Sports"
"8422",2014-12-01,"Johnson Matthey"
"8423",2014-12-01,"Land Securities"
"8424",2014-12-01,"Legal & General"
"8425",2014-12-01,"Lloyds Banking Group"
"8426",2014-12-01,"London Stock Exchange Group"
"8427",2014-12-01,"M&G"
"8428",2014-12-01,"Mondi"
"8429",2014-12-01,"Morrisons"
"8430",2014-12-01,"National Grid plc"
"8431",2014-12-01,"NatWest Group"
"8432",2014-12-01,"Next plc"
"8433",2014-12-01,"Pearson plc"
"8434",2014-12-01,"Persimmon plc"
"8435",2014-12-01,"Phoenix Group"
"8436",2014-12-01,"Prudential plc"
"8437",2014-12-01,"Reckitt"
"8438",2014-12-01,"RELX"
"8439",2014-12-01,"Rio Tinto"
"8440",2014-12-01,"Royal Dutch Shell"
"8441",2014-12-01,"Sage Group"
"8442",2014-12-01,"Sainsbury's"
"8443",2014-12-01,"Schroders"
"8444",2014-12-01,"Severn Trent"
"8445",2014-12-01,"DS Smith"
"8446",2014-12-01,"Smith & Nephew"
"8447",2014-12-01,"Smurfit Kappa"
"8448",2014-12-01,"SSE plc"
"8449",2014-12-01,"Standard Chartered"
"8450",2014-12-01,"St. James's Place plc"
"8451",2014-12-01,"Tesco"
"8452",2014-12-01,"Unilever"
"8453",2014-12-01,"United Utilities"
"8454",2014-12-01,"Vodafone Group"
"8455",2014-12-01,"Whitbread"
"8456",2014-12-01,"WPP plc"
"8457",2014-12-01,"RSA Insurance Group"
"8458",2014-12-01,"ITV"
"8459",2014-12-01,"Carnival"
"8460",2014-12-01,"Centrica"
"8461",2014-12-01,"Corporate Event – deleted following continued"
"8462",2014-12-01,"Kingfisher"
"8463",2014-12-01,"Fresnillo"
"8464",2014-12-01,"Direct Line Insurance Group"
"8465",2014-12-01,"Micro Focus International"
"8466",2014-12-01,"Marks and Spencer Group"
"8467",2014-12-01,"Easyjet"
"8468",2014-12-01,"Wood Group (John)"
"8469",2014-12-01,"Randgold Resoruces"
"8470",2014-12-01,"Shire"
"8471",2014-12-01,"Old Mutual"
"8472",2014-12-01,"Mediclinic International"
"8473",2014-12-01,"GKN"
"8474",2014-12-01,"Hammerson"
"8475",2014-12-01,"Babcock International Group"
"8476",2014-12-01,"Royal Mail"
"8477",2014-12-01,"Intu Properties"
"8478",2014-12-01,"Dixons Carphone"
"8479",2014-12-01,"Capita"
"8480",2014-12-01,"Travis Perkins"
"8481",2014-12-01,"Sports Direct International"
"8482",2014-12-01,"Aberdeen Asset Management"
"8483",2014-12-01,"Smiths Group"
"8484",2014-12-01,"BG Group"
"8485",2014-12-01,"Meggitt"
"8486",2014-12-01,"Morrison (Wm) Supermarkets"
"8487",2014-12-01,"G4S"
"8488",2014-12-01,"Weir Group"
"8489",2014-12-01,"Aggreko"
"8490",2014-12-01,"Friends Life Group"
"8491",2014-12-01,"Tullow Oil"
"8492",2014-12-01,"Petrofac"
"8493",2014-12-01,"IMI"
"8494",2014-12-01,"TUI Travel"
"8495",2014-11-01,"3i"
"8496",2014-11-01,"Abrdn"
"8497",2014-11-01,"Admiral Group"
"8498",2014-11-01,"Anglo American plc"
"8499",2014-11-01,"Antofagasta"
"8500",2014-11-01,"Ashtead Group"
"8501",2014-11-01,"Associated British Foods"
"8502",2014-11-01,"AstraZeneca"
"8503",2014-11-01,"Aveva"
"8504",2014-11-01,"Aviva"
"8505",2014-11-01,"B&M"
"8506",2014-11-01,"BAE Systems"
"8507",2014-11-01,"Barclays"
"8508",2014-11-01,"BHP"
"8509",2014-11-01,"BP"
"8510",2014-11-01,"British American Tobacco"
"8511",2014-11-01,"British Land"
"8512",2014-11-01,"BT Group"
"8513",2014-11-01,"Bunzl"
"8514",2014-11-01,"Burberry"
"8515",2014-11-01,"Compass Group"
"8516",2014-11-01,"CRH plc"
"8517",2014-11-01,"Croda International"
"8518",2014-11-01,"Diageo"
"8519",2014-11-01,"Entain"
"8520",2014-11-01,"Experian"
"8521",2014-11-01,"Ferguson plc"
"8522",2014-11-01,"Flutter Entertainment"
"8523",2014-11-01,"GlaxoSmithKline"
"8524",2014-11-01,"Glencore"
"8525",2014-11-01,"Hargreaves Lansdown"
"8526",2014-11-01,"HSBC"
"8527",2014-11-01,"IHG Hotels & Resorts"
"8528",2014-11-01,"Imperial Brands"
"8529",2014-11-01,"International Airlines Group"
"8530",2014-11-01,"Intertek"
"8531",2014-11-01,"JD Sports"
"8532",2014-11-01,"Johnson Matthey"
"8533",2014-11-01,"Land Securities"
"8534",2014-11-01,"Legal & General"
"8535",2014-11-01,"Lloyds Banking Group"
"8536",2014-11-01,"London Stock Exchange Group"
"8537",2014-11-01,"M&G"
"8538",2014-11-01,"Mondi"
"8539",2014-11-01,"Morrisons"
"8540",2014-11-01,"National Grid plc"
"8541",2014-11-01,"NatWest Group"
"8542",2014-11-01,"Next plc"
"8543",2014-11-01,"Pearson plc"
"8544",2014-11-01,"Persimmon plc"
"8545",2014-11-01,"Phoenix Group"
"8546",2014-11-01,"Prudential plc"
"8547",2014-11-01,"Reckitt"
"8548",2014-11-01,"RELX"
"8549",2014-11-01,"Rio Tinto"
"8550",2014-11-01,"Royal Dutch Shell"
"8551",2014-11-01,"Sage Group"
"8552",2014-11-01,"Sainsbury's"
"8553",2014-11-01,"Schroders"
"8554",2014-11-01,"Severn Trent"
"8555",2014-11-01,"DS Smith"
"8556",2014-11-01,"Smith & Nephew"
"8557",2014-11-01,"Smurfit Kappa"
"8558",2014-11-01,"SSE plc"
"8559",2014-11-01,"Standard Chartered"
"8560",2014-11-01,"St. James's Place plc"
"8561",2014-11-01,"Tesco"
"8562",2014-11-01,"Unilever"
"8563",2014-11-01,"United Utilities"
"8564",2014-11-01,"Vodafone Group"
"8565",2014-11-01,"Whitbread"
"8566",2014-11-01,"WPP plc"
"8567",2014-11-01,"RSA Insurance Group"
"8568",2014-11-01,"ITV"
"8569",2014-11-01,"Carnival"
"8570",2014-11-01,"Centrica"
"8571",2014-11-01,"Corporate Event – deleted following continued"
"8572",2014-11-01,"Kingfisher"
"8573",2014-11-01,"Fresnillo"
"8574",2014-11-01,"Direct Line Insurance Group"
"8575",2014-11-01,"Micro Focus International"
"8576",2014-11-01,"Marks and Spencer Group"
"8577",2014-11-01,"Easyjet"
"8578",2014-11-01,"Wood Group (John)"
"8579",2014-11-01,"Randgold Resoruces"
"8580",2014-11-01,"Shire"
"8581",2014-11-01,"Old Mutual"
"8582",2014-11-01,"Mediclinic International"
"8583",2014-11-01,"GKN"
"8584",2014-11-01,"Hammerson"
"8585",2014-11-01,"Babcock International Group"
"8586",2014-11-01,"Royal Mail"
"8587",2014-11-01,"Intu Properties"
"8588",2014-11-01,"Dixons Carphone"
"8589",2014-11-01,"Capita"
"8590",2014-11-01,"Travis Perkins"
"8591",2014-11-01,"Sports Direct International"
"8592",2014-11-01,"Aberdeen Asset Management"
"8593",2014-11-01,"Smiths Group"
"8594",2014-11-01,"BG Group"
"8595",2014-11-01,"Meggitt"
"8596",2014-11-01,"Morrison (Wm) Supermarkets"
"8597",2014-11-01,"G4S"
"8598",2014-11-01,"Weir Group"
"8599",2014-11-01,"Aggreko"
"8600",2014-11-01,"Friends Life Group"
"8601",2014-11-01,"Tullow Oil"
"8602",2014-11-01,"Petrofac"
"8603",2014-11-01,"IMI"
"8604",2014-11-01,"TUI Travel"
"8605",2014-10-01,"3i"
"8606",2014-10-01,"Abrdn"
"8607",2014-10-01,"Admiral Group"
"8608",2014-10-01,"Anglo American plc"
"8609",2014-10-01,"Antofagasta"
"8610",2014-10-01,"Ashtead Group"
"8611",2014-10-01,"Associated British Foods"
"8612",2014-10-01,"AstraZeneca"
"8613",2014-10-01,"Aveva"
"8614",2014-10-01,"Aviva"
"8615",2014-10-01,"B&M"
"8616",2014-10-01,"BAE Systems"
"8617",2014-10-01,"Barclays"
"8618",2014-10-01,"BHP"
"8619",2014-10-01,"BP"
"8620",2014-10-01,"British American Tobacco"
"8621",2014-10-01,"British Land"
"8622",2014-10-01,"BT Group"
"8623",2014-10-01,"Bunzl"
"8624",2014-10-01,"Burberry"
"8625",2014-10-01,"Compass Group"
"8626",2014-10-01,"CRH plc"
"8627",2014-10-01,"Croda International"
"8628",2014-10-01,"Diageo"
"8629",2014-10-01,"Entain"
"8630",2014-10-01,"Experian"
"8631",2014-10-01,"Ferguson plc"
"8632",2014-10-01,"Flutter Entertainment"
"8633",2014-10-01,"GlaxoSmithKline"
"8634",2014-10-01,"Glencore"
"8635",2014-10-01,"Hargreaves Lansdown"
"8636",2014-10-01,"HSBC"
"8637",2014-10-01,"IHG Hotels & Resorts"
"8638",2014-10-01,"Imperial Brands"
"8639",2014-10-01,"International Airlines Group"
"8640",2014-10-01,"Intertek"
"8641",2014-10-01,"JD Sports"
"8642",2014-10-01,"Johnson Matthey"
"8643",2014-10-01,"Land Securities"
"8644",2014-10-01,"Legal & General"
"8645",2014-10-01,"Lloyds Banking Group"
"8646",2014-10-01,"London Stock Exchange Group"
"8647",2014-10-01,"M&G"
"8648",2014-10-01,"Mondi"
"8649",2014-10-01,"Morrisons"
"8650",2014-10-01,"National Grid plc"
"8651",2014-10-01,"NatWest Group"
"8652",2014-10-01,"Next plc"
"8653",2014-10-01,"Pearson plc"
"8654",2014-10-01,"Persimmon plc"
"8655",2014-10-01,"Phoenix Group"
"8656",2014-10-01,"Prudential plc"
"8657",2014-10-01,"Reckitt"
"8658",2014-10-01,"RELX"
"8659",2014-10-01,"Rio Tinto"
"8660",2014-10-01,"Royal Dutch Shell"
"8661",2014-10-01,"Sage Group"
"8662",2014-10-01,"Sainsbury's"
"8663",2014-10-01,"Schroders"
"8664",2014-10-01,"Severn Trent"
"8665",2014-10-01,"DS Smith"
"8666",2014-10-01,"Smith & Nephew"
"8667",2014-10-01,"Smurfit Kappa"
"8668",2014-10-01,"SSE plc"
"8669",2014-10-01,"Standard Chartered"
"8670",2014-10-01,"St. James's Place plc"
"8671",2014-10-01,"Tesco"
"8672",2014-10-01,"Unilever"
"8673",2014-10-01,"United Utilities"
"8674",2014-10-01,"Vodafone Group"
"8675",2014-10-01,"Whitbread"
"8676",2014-10-01,"WPP plc"
"8677",2014-10-01,"RSA Insurance Group"
"8678",2014-10-01,"ITV"
"8679",2014-10-01,"Carnival"
"8680",2014-10-01,"Centrica"
"8681",2014-10-01,"Corporate Event – deleted following continued"
"8682",2014-10-01,"Kingfisher"
"8683",2014-10-01,"Fresnillo"
"8684",2014-10-01,"Direct Line Insurance Group"
"8685",2014-10-01,"Micro Focus International"
"8686",2014-10-01,"Marks and Spencer Group"
"8687",2014-10-01,"Easyjet"
"8688",2014-10-01,"Wood Group (John)"
"8689",2014-10-01,"Randgold Resoruces"
"8690",2014-10-01,"Shire"
"8691",2014-10-01,"Old Mutual"
"8692",2014-10-01,"Mediclinic International"
"8693",2014-10-01,"GKN"
"8694",2014-10-01,"Hammerson"
"8695",2014-10-01,"Babcock International Group"
"8696",2014-10-01,"Royal Mail"
"8697",2014-10-01,"Intu Properties"
"8698",2014-10-01,"Dixons Carphone"
"8699",2014-10-01,"Capita"
"8700",2014-10-01,"Travis Perkins"
"8701",2014-10-01,"Sports Direct International"
"8702",2014-10-01,"Aberdeen Asset Management"
"8703",2014-10-01,"Smiths Group"
"8704",2014-10-01,"BG Group"
"8705",2014-10-01,"Meggitt"
"8706",2014-10-01,"Morrison (Wm) Supermarkets"
"8707",2014-10-01,"G4S"
"8708",2014-10-01,"Weir Group"
"8709",2014-10-01,"Aggreko"
"8710",2014-10-01,"Friends Life Group"
"8711",2014-10-01,"Tullow Oil"
"8712",2014-10-01,"Petrofac"
"8713",2014-10-01,"IMI"
"8714",2014-10-01,"TUI Travel"
"8715",2014-09-01,"3i"
"8716",2014-09-01,"Abrdn"
"8717",2014-09-01,"Admiral Group"
"8718",2014-09-01,"Anglo American plc"
"8719",2014-09-01,"Antofagasta"
"8720",2014-09-01,"Ashtead Group"
"8721",2014-09-01,"Associated British Foods"
"8722",2014-09-01,"AstraZeneca"
"8723",2014-09-01,"Aveva"
"8724",2014-09-01,"Aviva"
"8725",2014-09-01,"B&M"
"8726",2014-09-01,"BAE Systems"
"8727",2014-09-01,"Barclays"
"8728",2014-09-01,"BHP"
"8729",2014-09-01,"BP"
"8730",2014-09-01,"British American Tobacco"
"8731",2014-09-01,"British Land"
"8732",2014-09-01,"BT Group"
"8733",2014-09-01,"Bunzl"
"8734",2014-09-01,"Burberry"
"8735",2014-09-01,"Compass Group"
"8736",2014-09-01,"CRH plc"
"8737",2014-09-01,"Croda International"
"8738",2014-09-01,"Diageo"
